0.9  -192.01292737
1.0  -193.23393879
1.2  -194.34990397
1.4  -194.68153170
1.6  -194.70430962
1.8  -194.61535360
2.0  -194.50035759
2.2  -194.39191071
2.4  -194.29961614
2.6  -194.22423766
3.0  -194.11311719
3.5  -194.03246100
4.0  -193.99116698
4.5  -193.96835373
5.0  -193.95663734
5.5  -193.95155453
